"Season","Id","Name","Position","Team","Conference","Usage Overall","Usage Pass","Usage Rush"
"2023","4683412","Marquis Shoulders","WR","Tulsa","American Athletic","0.0735","0.1923","0"
"2023","4712578","Jay Fair","WR","Auburn","SEC","0.0732","0.2045","0"
"2023","4379405","Jaylen Johnson","WR","East Carolina","American Athletic","0.0732","0.1525","0"
"2023","4429259","CJ Beasley","RB","Coastal Carolina","Sun Belt","0.0728","0.038","0.1111"
"2023","4428367","Tayvion Robinson","WR","Kentucky","SEC","0.0727","0.1176","0"
"2023","4880181","Cade Conley","TE","Marshall","Sun Belt","0.0726","0.1452","0"
"2023","4427709","Keshawn King","RB","Western Michigan","Mid-American","0.0726","0.0392","0.0972"
"2023","4687561","Cole Harrity","WR","Buffalo","Mid-American","0.0725","0.125","0"
"2023","4570242","Nick Nash","WR","San José State","Mountain West","0.0725","0.1284","0"
"2023","4912286","Iverson Hooks","WR","UAB","American Athletic","0.0725","0.1098","0.0179"
"2023","4571935","Jahmal Banks","WR","Wake Forest","ACC","0.0725","0.1613","0"
"2023","4429479","Corey Crooms","WR","Minnesota","Big Ten","0.0725","0.1667","0"
"2023","4676889","Myles Montgomery","RB","Cincinnati","Big 12","0.0719","0","0.1205"
"2023","4431234","Logan Loya","WR","UCLA","Pac-12","0.0714","0.15","0"
"2023","5121721","Jekail Middlebrook","RB","Middle Tennessee","Conference USA","0.0714","0.0133","0.16"
"2023","4691889","Gregory DeRosiers","RB","UMass","FBS Independents","0.0714","0.0506","0.0909"
"2023","5095218","Ryan Butler","RB","Stanford","Pac-12","0.0714","0.0169","0.1212"
"2023","4875687","Tyrin Smith","WR","UTEP","Conference USA","0.0714","0.1918","0"
"2023","4594444","Jordan Moore","WR","Duke","ACC","0.0714","0.1636","0"
"2023","5096863","Kole Wilson","WR","Texas State","Sun Belt","0.0714","0.1364","0"
"2023","4685252","Henry Belin IV","QB","Duke","ACC","0.0714","0.1455","0.0141"
"2023","4833029","Max Klare","TE","Purdue","Big Ten","0.0714","0.1515","0"
"2023","4923298","Peyton Jones","RB","Duke","ACC","0.0714","0","0.1268"
"2023","4808839","Isaiah Bond","WR","Alabama","SEC","0.0714","0.1552","0"
"2023","4427630","Oscar Adaway III","RB","North Texas","American Athletic","0.0714","0.0196","0.125"
"2023","5082630","Jalen Royals","WR","Utah State","Mountain West","0.0711","0.1228","0"
"2023","4869552","Robert Briggs","RB","Utah State","Mountain West","0.0711","0.0263","0.1358"
"2023","4870736","Mark Fletcher Jr.","RB","Miami","ACC","0.071","0","0.1413"
"2023","4700138","Sam Scott","RB","Wyoming","Mountain West","0.0709","0.0577","0.0811"
"2023","4431633","Will Crowder","QB","Troy","Sun Belt","0.0709","0.1129","0.0317"
"2023","4685230","Miles Cross","WR","Ohio","Mid-American","0.0704","0.1596","0"
"2023","4877627","Chase Gillespie","RB","Vanderbilt","SEC","0.0703","0.0194","0.1392"
"2023","4880734","Jakarius Caston","WR","Southern Mississippi","Sun Belt","0.0703","0.1176","0.0169"
"2023","4363033","Anthony Grant","RB","Nebraska","Big Ten","0.0702","0","0.1159"
"2023","4428796","Casey Washington","WR","Illinois","Big Ten","0.0702","0.1404","0"
"2023","4432774","Ty Thompson","QB","Oregon","Pac-12","0.0694","0.0976","0.0323"
"2023","4426528","Ife Adeyi","WR","Sam Houston State","Conference USA","0.0693","0.1429","0"
"2023","4879499","Tony Johnson","WR","Florida Atlantic","American Athletic","0.069","0.1143","0"
"2023","4431219","Kyren Lacy","WR","LSU","SEC","0.069","0.1216","0.0141"
"2023","4685578","Gunner Stockton","QB","Georgia","SEC","0.0687","0.0959","0.0345"
"2023","4712579","Dillon Bell","WR","Georgia","SEC","0.0687","0.0822","0.0517"
"2023","4431487","Savion Williams","WR","TCU","Big 12","0.0686","0.1154","0.0213"
"2023","4430723","Jared Wiley","TE","TCU","Big 12","0.0686","0.1346","0"
"2023","4871053","Daylan Smothers","RB","Oklahoma","Big 12","0.0686","0","0.1094"
"2023","4431606","Ahmonte Watkins","RB","New Mexico State","Conference USA","0.0686","0.0395","0.0928"
"2023","4890060","Jack Hestera","WR","Charlotte","American Athletic","0.0684","0.2","0"
"2023","4429466","Drake Dabney","TE","Baylor","Big 12","0.0682","0.1216","0"
"2023","4879192","Jonah Burton","WR","Baylor","Big 12","0.0682","0.0946","0.0351"
"2023","4870883","J.J. Kohl","QB","Iowa State","Big 12","0.0678","0.082","0.0526"
"2023","4602667","Jaylin Lane","WR","Virginia Tech","ACC","0.0677","0.1304","0"
"2023","4430865","Jay Butterfield","QB","San José State","Mountain West","0.0674","0.1101","0.0119"
"2023","4433827","Rocko Griffin","RB","UT San Antonio","American Athletic","0.0673","0","0.1373"
"2023","4430656","Myles Price","WR","Texas Tech","Big 12","0.0671","0.1124","0"
"2023","4569393","Xavier White","WR","Texas Tech","Big 12","0.0671","0.0899","0.0351"
"2023","4372073","Christian Turner","RB","Indiana","Big Ten","0.067","0.0105","0.1224"
"2023","5081322","Cam Camper","WR","Indiana","Big Ten","0.067","0.1368","0"
"2023","4686104","Johnny Wilson","WR","Florida State","ACC","0.0667","0.1364","0"
"2023","4430870","Keandre Lambert","WR","Penn State","Big Ten","0.0667","0.2","0"
"2023","4567596","Christan Horn","WR","Appalachian State","Sun Belt","0.0667","0.1538","0"
"2023","4873237","Kaedin Robinson","WR","Appalachian State","Sun Belt","0.0667","0.1385","0.0119"
"2023","4685123","Tank Smith","RB","Penn State","Big Ten","0.0667","0","0.1"
"2023","4431459","Tyler Warren","TE","Penn State","Big Ten","0.0667","0.2","0"
"2023","4685694","Steven Angeli","QB","Notre Dame","FBS Independents","0.0663","0.1463","0"
"2023","4912361","Devan Williams","WR","Tulsa","American Athletic","0.0662","0.1731","0"
"2023","4361369","L'Christian Smith","WR","Western Kentucky","Conference USA","0.0662","0.1023","0"
"2023","4567216","D.J. Williams","RB","Arizona","Pac-12","0.0661","0.0147","0.1458"
"2023","4683058","Brendan Sullivan","QB","Northwestern","Big Ten","0.0661","0.0615","0.0741"
"2023","4428890","Levi Williams","QB","Utah State","Mountain West","0.066","0.0702","0.0617"
"2023","5081504","Blake Horvath","QB","Navy","American Athletic","0.0659","0.0851","0.0593"
"2023","4430914","Lawrence Arnold","WR","Kansas","Big 12","0.0657","0.1429","0.0125"
"2023","4428063","Tre Mosley","WR","Michigan State","Big Ten","0.0656","0.1429","0"
"2023","4570507","Devin Voisin","WR","South Alabama","Sun Belt","0.0656","0.1404","0"
"2023","4365660","Gino Campiotti","TE","UMass","FBS Independents","0.0655","0.1392","0"
"2023","4875912","Tejhaun Palmer","WR","UAB","American Athletic","0.0652","0.1098","0"
"2023","4880644","Bryce Damous","TE","UAB","American Athletic","0.0652","0.1098","0"
"2023","4683531","Aaron Turner","WR","Cincinnati","Big 12","0.0647","0.0727","0.0602"
"2023","4360075","Ryan Montgomery","RB","Cincinnati","Big 12","0.0647","0.0364","0.0843"
"2023","4880845","Charles Montgomery","WR","Marshall","Sun Belt","0.0645","0.129","0"
"2023","4578489","Abdul-Fatai Ibrahim","WR","Bowling Green","Mid-American","0.0645","0.1207","0.0161"
"2023","4870857","Avery Johnson","QB","Kansas State","Big 12","0.0643","0.0656","0.0649"
"2023","4432453","Isaiah Newell","RB","Oregon State","Pac-12","0.064","0","0.1159"
"2023","4361936","Anthony Queeley","WR","Georgia Southern","Sun Belt","0.0638","0.1071","0"
"2023","5152221","Donerio Davenport","RB","Texas State","Sun Belt","0.0635","0.0303","0.1"
"2023","4879677","Ashtyn Hawkins","WR","Texas State","Sun Belt","0.0635","0.1212","0"
"2023","4869960","KZ Adams","RB","Georgia State","Sun Belt","0.0635","0","0.1"
"2023","4371758","Jeremy Tate Jr.","WR","Middle Tennessee","Conference USA","0.0635","0.1067","0"
"2023","4431651","Elijah Metcalf","WR","Middle Tennessee","Conference USA","0.0635","0.1067","0"
"2023","4612246","Sahmir Hagans","WR","Duke","ACC","0.0635","0.1455","0"
"2023","5100582","Hudson Clement","WR","West Virginia","Big 12","0.0633","0.1563","0"
"2023","4374076","Andrew Erickson","WR","New Mexico","Mountain West","0.0631","0.1489","0"
"2023","5151599","D.J. Washington","WR","New Mexico","Mountain West","0.0631","0.1489","0"
"2023","4682487","Cam Davis","RB","San Diego State","Mountain West","0.0628","0.0476","0.0777"
"2023","4896389","Louis Brown","WR","Colorado State","Mountain West","0.0625","0.0909","0"
"2023","4428532","Ainias Smith","WR","Texas A&M","SEC","0.0625","0.1023","0"
"2023","4426341","Dominick Blaylock","WR","Georgia Tech","ACC","0.0625","0.125","0"
"2023","4429125","Gary Bryant Jr.","WR","Oregon","Pac-12","0.0625","0.0976","0.0161"
"2023","4570554","Chandler Rogers","QB","North Texas","American Athletic","0.0625","0.1176","0.0179"
"2023","4587702","Christian Leary","WR","Georgia Tech","ACC","0.0625","0.0938","0.0323"
"2023","4686606","Isaiah Johnson","RB","North Texas","American Athletic","0.0625","0.0196","0.1071"
"2023","4428678","Jamari Thrash","WR","Louisville","ACC","0.0625","0.1321","0.0139"
"2023","4870612","Zachariah Branch","WR","USC","Pac-12","0.0625","0.0891","0.0267"
"2023","4433906","Trayvon Rudolph","WR","Northern Illinois","Mid-American","0.0625","0.0882","0.0405"
"2023","4360637","Jeshaun Jones","WR","Maryland","Big Ten","0.0622","0.1193","0"
"2023","4592574","Jaedon Wilson","WR","Arkansas","SEC","0.062","0.1702","0"
"2023","5123663","Isaac Teslaa","WR","Arkansas","SEC","0.062","0.1702","0"
"2023","4596347","Donaven McCulley","WR","Indiana","Big Ten","0.0619","0.1263","0"
"2023","4428272","Juwuan Price","RB","Syracuse","ACC","0.0619","0.0213","0.0909"
"2023","4683159","Lewis Bond","WR","Boston College","ACC","0.0615","0.1404","0"
"2023","4373686","Stefan Cobbs","WR","Boise State","Mountain West","0.0611","0.1111","0"
"2023","4373662","Billy Bowens","WR","Boise State","Mountain West","0.0611","0.1111","0"
"2023","4429129","Michael Drennen II","RB","Toledo","Mid-American","0.0608","0.0317","0.0824"
"2023","4565491","Jere Getzinger Jr.","TE","Eastern Michigan","Mid-American","0.06","0.12","0"
"2023","5121648","Blake Daniels","TE","Eastern Michigan","Mid-American","0.06","0.12","0"
"2023","4427789","Keyon Lesane","WR","NC State","ACC","0.06","0.08","0.04"
"2023","4916306","Bobby Golden","WR","Akron","Mid-American","0.06","0.0877","0.0256"
"2023","4685237","Michael Allen","RB","NC State","ACC","0.06","0.0533","0.0667"
"2023","4686612","Tre Harris","WR","Ole Miss","SEC","0.0597","0.1127","0"
"2023","4832029","Alex Bauman","TE","Tulane","American Athletic","0.0597","0.1346","0.0123"
"2023","4372742","Monroe Young","WR","California","Pac-12","0.0592","0.1081","0.0217"
"2023","4607267","Malik Sherrod","RB","Fresno State","Mountain West","0.0588","0.0118","0.1212"
"2023","4433830","Luke Grimm","WR","Kansas","Big 12","0.0584","0.1429","0"
"2023","4683153","Skyler Bell","WR","Wisconsin","Big Ten","0.0584","0.1127","0"
"2023","4576218","Sevion Morrison","RB","Kansas","Big 12","0.0584","0","0.1"
"2023","4574327","Marlyn Johnson","WR","Buffalo","Mid-American","0.058","0.1","0"
"2023","5091725","Lee Beebe","RB","UAB","American Athletic","0.058","0.0488","0.0714"
"2023","4570738","Ke'Shawn Williams","WR","Wake Forest","ACC","0.058","0.1129","0.0132"
"2023","4920162","Seth Davis","RB","Mississippi State","SEC","0.0579","0","0.0933"
"2023","4362794","Cam Johnson","WR","Northwestern","Big Ten","0.0579","0.1077","0"
"2023","5152209","Jeffery Pittman","RB","Mississippi State","SEC","0.0579","0.0217","0.08"
"2023","4431588","Ja'Tavion Sanders","TE","Texas","Big 12","0.0579","0.1077","0"
"2023","4362983","Tykee Ogle-Kellogg","WR","UT San Antonio","American Athletic","0.0577","0.1165","0"
"2023","4430817","Xzavier Henderson","WR","Cincinnati","Big 12","0.0576","0.1455","0"
"2023","4685829","Dre'Lyn Washington","RB","Louisiana","Sun Belt","0.0576","0","0.1143"
"2023","4690461","Robert Williams","WR","Louisiana","Sun Belt","0.0576","0.1176","0"
"2023","4912052","Justin Joly","TE","Connecticut","FBS Independents","0.0574","0.1061","0"
"2023","4433940","Abdur-Rahmaan Yaseen","WR","Purdue","Big Ten","0.0571","0.1212","0"
"2023","4429079","Luke Doty","QB","South Carolina","SEC","0.0571","0.0964","0"
"2023","4683543","RJ Garcia II","WR","Kansas State","Big 12","0.0571","0.1311","0"
"2023","5159143","Trent Hudson","WR","New Mexico State","Conference USA","0.0571","0.1316","0"
"2023","4870642","Jeremiah Cobb","RB","Auburn","SEC","0.0569","0","0.0897"
"2023","4567470","Jsi Hatfield","WR","East Carolina","American Athletic","0.0569","0.1186","0"
"2023","4431618","Mario Williams","WR","USC","Pac-12","0.0568","0.0891","0.0133"
"2023","4723820","Omar Cooper Jr.","WR","Indiana","Big Ten","0.0567","0.1158","0"
"2023","4907573","Dalen Cobb","WR","Georgia Southern","Sun Belt","0.0567","0.0714","0.0364"
"2023","4879975","Miles Stewart","RB","Army","FBS Independents","0.0567","0.0476","0.06"
"2023","4689855","Isaiah Alston","WR","Army","FBS Independents","0.0567","0.2619","0"
"2023","4570428","PaSean Wimberly","RB","Bowling Green","Mid-American","0.0565","0","0.1129"
"2023","4610131","Parker Navarro","QB","Ohio","Mid-American","0.0563","0.0638","0.0531"
"2023","4360978","David Martin-Robinson","TE","Temple","American Athletic","0.0563","0.0889","0"
"2023","4576189","Aveon Smith","QB","Miami (OH)","Mid-American","0.0561","0.0769","0.037"
"2023","4432267","Joey Hobert","WR","Texas State","Sun Belt","0.0556","0.1061","0"
"2023","4923252","Dante Dowdell","RB","Oregon","Pac-12","0.0556","0","0.129"
"2023","4431609","Jarris Williams","RB","Troy","Sun Belt","0.0551","0.0161","0.0952"
"2023","5120317","Jordan Lovett","RB","Troy","Sun Belt","0.0551","0.0161","0.0952"
"2023","4685404","Sam Horn","QB","Missouri","SEC","0.0551","0.0851","0.038"
"2023","4361333","Asa Martin","RB","Troy","Sun Belt","0.0551","0.0161","0.0952"
"2023","4431338","Ahmari Huggins-Bruce","WR","Louisville","ACC","0.0547","0.0943","0.0278"
"2023","4685644","Jordan Johnson","RB","Hawai'i","Mountain West","0.0547","0","0.1746"
"2023","4428904","Antavious Willis","RB","Southern Mississippi","Sun Belt","0.0547","0.0294","0.0847"
"2023","4568660","Vincent Davis","RB","UNLV","Mountain West","0.0545","0","0.1053"
"2023","4870797","Luke Hasz","TE","Arkansas","SEC","0.0543","0.1489","0"
"2023","5078063","Connor Walendzak","RB","Toledo","Mid-American","0.0541","0.0159","0.0824"
"2023","4382936","Jeremiah Hixon","WR","New Mexico","Mountain West","0.0541","0.1277","0"
"2023","4682761","Luke Wysong","WR","New Mexico","Mountain West","0.0541","0.1277","0"
"2023","4362499","Mark Pope","WR","UMass","FBS Independents","0.0536","0.0886","0.0227"
"2023","4428719","Milan Tucker","WR","Appalachian State","Sun Belt","0.0533","0.0923","0.0238"
"2023","4595342","Oronde Gadsden II","TE","Syracuse","ACC","0.0531","0.1277","0"
"2023","4683221","Chris Parker","WR","Central Michigan","Mid-American","0.053","0.1489","0"
"2023","4592532","Billy Edwards","QB","Maryland","Big Ten","0.0526","0.0642","0.0404"
"2023","4685784","Tre Watson","TE","Fresno State","Mountain West","0.0523","0.0941","0"
"2023","4426689","Ulysses Bentley IV","RB","Ole Miss","SEC","0.0522","0.0141","0.0968"
"2023","4685254","Jabari Bates","RB","San José State","Mountain West","0.0518","0.0275","0.0833"
"2023","4427916","Tony Mathis","RB","Houston","Big 12","0.0516","0","0.125"
"2023","4682762","Ke'Travion Hargrove","RB","Memphis","American Athletic","0.0516","0","0.1038"
"2023","4432551","Stacy Sneed","RB","Houston","Big 12","0.0516","0.0112","0.1094"
"2023","4613202","Kyle Williams","WR","Washington State","Pac-12","0.0516","0.0778","0.0154"
"2023","4575558","Josh Kelly","WR","Washington State","Pac-12","0.0516","0.0889","0"
"2023","4433945","Elijah Young","RB","Western Kentucky","Conference USA","0.0515","0","0.1458"
"2023","4431142","Jimmy Holiday","WR","Western Kentucky","Conference USA","0.0515","0.0795","0"
"2023","5082142","Noah Short","WR","Army","FBS Independents","0.0515","0.2143","0.0067"
"2023","4832806","Jonathan Brady","WR","New Mexico State","Conference USA","0.0514","0.0921","0.0206"
"2023","4426619","Joachim Bangda","RB","Charlotte","American Athletic","0.0513","0","0.0811"
"2023","4427834","Erick All","TE","Iowa","Big Ten","0.0513","0.1111","0"
"2023","4689585","Trexler Ivey","QB","Charlotte","American Athletic","0.0513","0.125","0.0135"
"2023","4432705","Bryson Green","WR","Wisconsin","Big Ten","0.0511","0.0986","0"
"2023","4921154","Eugene Wilson","WR","Florida","SEC","0.0511","0.0833","0.0154"
"2023","5082289","Kelly Akharaiyi","WR","UTEP","Conference USA","0.051","0.137","0"
"2023","4360943","Bryce Williams","RB","Minnesota","Big Ten","0.0507","0.0333","0.0667"
"2023","4913159","Jaylen Anderson","RB","West Virginia","Big 12","0.0506","0","0.0851"
"2023","4429927","Neal Johnson","TE","Louisiana","Sun Belt","0.0504","0.1029","0"
"2023","4703025","Ahmarian Granger","WR","Old Dominion","Sun Belt","0.0504","0.0962","0.0154"
"2023","4361527","Eddie Lewis","WR","South Carolina","SEC","0.05","0.0843","0"
"2023","4430470","TJ Sheffield","WR","Purdue","Big Ten","0.05","0.1061","0"
"2023","4684003","Tahj Bullock","QB","Akron","Mid-American","0.05","0","0.1282"
"2023","4816307","Joseph Himon II","RB","Northwestern","Big Ten","0.0496","0.0308","0.0741"
"2023","4685445","Rayshon Luke","RB","Arizona","Pac-12","0.0496","0","0.125"
"2023","4597500","Adonai Mitchell","WR","Texas","Big 12","0.0496","0.0769","0.0179"
"2023","4433932","Mike Wright","QB","Mississippi State","SEC","0.0496","0","0.08"
"2023","4871040","Creed Whittemore","WR","Mississippi State","SEC","0.0496","0.087","0.0267"
"2023","4723086","Colston Loveland","TE","Michigan","Big Ten","0.0496","0.1034","0"
"2023","4911961","Jack Lausch","QB","Northwestern","Big Ten","0.0496","0.0308","0.0741"
"2023","4689118","Jay Rockwell","WR","Sam Houston State","Conference USA","0.0495","0.102","0"
"2023","4879526","Shane Johnson","WR","Sam Houston State","Conference USA","0.0495","0.102","0"
"2023","5081508","Eli Heidenreich","RB","Navy","American Athletic","0.0495","0.0426","0.0519"
"2023","4569001","Cameron Ross","WR","Connecticut","FBS Independents","0.0492","0.0909","0"
"2023","4430810","Daniyel Ngata","RB","Washington","Pac-12","0.0492","0","0.15"
"2023","4361100","Jack Westover","TE","Washington","Pac-12","0.0492","0.075","0"
"2023","4429186","Sam Adams II","RB","Washington","Pac-12","0.0492","0.0125","0.125"
"2023","4426383","Dylan Wright","WR","TCU","Big 12","0.049","0.0962","0"
"2023","4428486","Treon Sibley","WR","Liberty","Conference USA","0.049","0.1522","0"
"2023","4362310","Shane Hooks","WR","Auburn","SEC","0.0488","0.1364","0"
"2023","4872836","Jhari Patterson","WR","East Carolina","American Athletic","0.0488","0.0847","0.0164"
"2023","4608810","Tez Johnson","WR","Oregon","Pac-12","0.0486","0.0854","0"
"2023","4361092","Austin Osborne","WR","Bowling Green","Mid-American","0.0484","0.1034","0"
"2023","4709672","Ethan Payne","RB","Marshall","Sun Belt","0.0484","0.0161","0.082"
"2023","4431309","Money Parks","WR","Utah","Pac-12","0.0484","0.098","0.0137"
"2023","4429751","DeMarcus Harris","WR","Marshall","Sun Belt","0.0484","0.0968","0"
"2023","4808766","Mason Taylor","TE","LSU","SEC","0.0483","0.0946","0"
"2023","4567747","Garrett Nussmeier","QB","LSU","SEC","0.0483","0.0811","0.0141"
"2023","4869534","Amari Niblack","TE","Alabama","SEC","0.0476","0.1034","0"
"2023","4696407","Jacari Carter","WR","Georgia State","Sun Belt","0.0476","0.1087","0.0125"
"2023","5078011","Quran Boyd","WR","Duke","ACC","0.0476","0","0.0845"
"2023","4431513","Tyler Buchner","QB","Alabama","SEC","0.0476","0.0862","0.0147"
"2023","4689266","Drew Donley","WR","Texas State","Sun Belt","0.0476","0.0909","0"
"2023","4429470","Nicky Dalmolin","TE","Duke","ACC","0.0476","0.1091","0"
"2023","4685477","Jamarion Miller","RB","Alabama","SEC","0.0476","0","0.0882"
"2023","4426357","Kyle Ford","WR","UCLA","Pac-12","0.0476","0.1","0"
"2023","4890702","Giovanni Sanders","WR","Arizona State","Pac-12","0.0472","0.0984","0"
"2023","4912933","Devonte Ross","WR","Troy","Sun Belt","0.0472","0.0968","0"
"2023","5151528","Ethan Conner","TE","Troy","Sun Belt","0.0472","0.0968","0"
"2023","5152200","Jamari Ferrell","RB","Wyoming","Mountain West","0.0472","0","0.0811"
"2023","5095360","Eric Singleton Jr.","WR","Georgia Tech","ACC","0.0469","0.0938","0"
"2023","4872956","Holman Edwards","QB","Southern Mississippi","Sun Belt","0.0469","0.0735","0.0169"
"2023","4880236","Will Kacmarek","TE","Ohio","Mid-American","0.0469","0.1064","0"
"2023","4426459","Chase Lane","WR","Georgia Tech","ACC","0.0469","0.0938","0"
"2023","4677280","Julian Gray","WR","NC State","ACC","0.0467","0.08","0.0133"
"2023","4899418","Javonte Vereen","TE","NC State","ACC","0.0467","0.08","0.0133"
"2023","4431134","Eli Wilson","TE","Appalachian State","Sun Belt","0.0467","0.1077","0"
"2023","4430846","Porter Rooks","WR","NC State","ACC","0.0467","0.0933","0"
"2023","4592835","Dalton Stroman","WR","Appalachian State","Sun Belt","0.0467","0.1077","0"
"2023","4608520","Sam Olson","TE","San José State","Mountain West","0.0466","0.0734","0.0119"
"2023","4569086","Charles Ross","WR","San José State","Mountain West","0.0466","0.0826","0"
"2023","4567736","Taji Hudson","WR","James Madison","Sun Belt","0.0462","0.1053","0"
"2023","4824124","Alex Broome","RB","Boston College","ACC","0.0462","0.0175","0.0694"
"2023","4610011","Tar'Varish Dawson Jr.","WR","Colorado","Pac-12","0.0458","0.0594","0.0192"
"2023","4881836","Mekhi Mews","WR","Georgia","SEC","0.0458","0.0822","0"
"2023","4804883","Jalen Moss","WR","Fresno State","Mountain West","0.0458","0.0824","0"
"2023","4427331","Khafre Brown","WR","South Florida","American Athletic","0.0457","0.1013","0"
"2023","4427649","Kelley Joiner Jr.","RB","South Florida","American Athletic","0.0457","0.0886","0.0106"
"2023","5125754","Jai'Den Thomas","RB","UNLV","Mountain West","0.0455","0","0.0877"
"2023","4683461","Tyson Davis","WR","Central Michigan","Mid-American","0.0455","0.1277","0"
"2023","5155179","Jacob De Jesus","WR","UNLV","Mountain West","0.0455","0.0943","0"
"2023","4870922","Duce Robinson","WR","USC","Pac-12","0.0455","0.0792","0"
"2023","4433965","Brandon Campbell","RB","Houston","Big 12","0.0452","0.0112","0.0938"
"2023","4683227","Joseph Manjack","WR","Houston","Big 12","0.0452","0.0674","0.0156"
"2023","5153074","Carlos Hernandez","WR","Washington State","Pac-12","0.0452","0.0778","0"
"2023","4426496","Cade Stover","TE","Ohio State","Big Ten","0.0451","0.0833","0"
"2023","5105849","Devon Dampier","QB","New Mexico","Mountain West","0.045","0.0426","0.0476"
"2023","4875791","Landon Sims","RB","Hawai'i","Mountain West","0.0448","0.0075","0.127"
"2023","4880079","Reagan Ealy","WR","Arkansas State","Sun Belt","0.0446","0.0746","0"
"2023","4711409","Emmanuel Stevenson","TE","Arkansas State","Sun Belt","0.0446","0.0746","0"
"2023","4565172","Courtney Jackson","WR","Arkansas State","Sun Belt","0.0446","0.0746","0"
"2023","4361350","Brian Snead","RB","Arkansas State","Sun Belt","0.0446","0.0149","0.0909"
"2023","4595341","Caleb Hood","RB","North Carolina","ACC","0.0444","0","0.0857"
"2023","4696686","Deuce Spann","WR","Florida State","ACC","0.0444","0.0606","0.029"
"2023","4431600","Jayden Thomas","WR","Notre Dame","FBS Independents","0.0442","0.0976","0"
"2023","4876678","Donovan Brown","WR","Syracuse","ACC","0.0442","0.1064","0"
"2023","4430804","Chris Tyree","RB","Notre Dame","FBS Independents","0.0442","0.0854","0.0101"
"2023","4683243","Mitchell Evans","TE","Notre Dame","FBS Independents","0.0442","0.0854","0.0101"
"2023","4870768","Jaden Greathouse","WR","Notre Dame","FBS Independents","0.0442","0.0976","0"
"2023","4924151","Montravius Lloyd","RB","Pittsburgh","ACC","0.0441","0.0145","0.0746"
"2023","4613104","Malachi Corley","WR","Western Kentucky","Conference USA","0.0441","0.0682","0"
"2023","4690073","Craig Burt Jr.","WR","Western Kentucky","Conference USA","0.0441","0.0682","0"
"2023","4912238","Turner Helton","QB","Western Kentucky","Conference USA","0.0441","0.0568","0.0208"
"2023","4710855","Konata Mumpfield","WR","Pittsburgh","ACC","0.0441","0.087","0"
"2023","4370797","Billy Kemp","WR","Nebraska","Big Ten","0.0439","0.122","0"
"2023","4430190","Griffin Moore","TE","Illinois","Big Ten","0.0439","0.0702","0.0185"
"2023","4430569","Jonathan Odom","TE","Florida","SEC","0.0438","0.0833","0"
"2023","4869645","Caleb Douglas","WR","Florida","SEC","0.0438","0.0833","0"
"2023","5151906","Dylan Carson","RB","Air Force","Mountain West","0.0435","0","0.0468"
"2023","4714290","Fred Farrier II","WR","UAB","American Athletic","0.0435","0.0732","0"
"2023","4360967","Brevyn Spann-Ford","TE","Minnesota","Big Ten","0.0435","0.1","0"
"2023","5162845","Jacqez Barksdale","RB","Buffalo","Mid-American","0.0435","0.025","0.069"
"2023","4567044","Taylor Morin","WR","Wake Forest","ACC","0.0435","0.0968","0"
"2023","4888723","Wesley Grimes","WR","Wake Forest","ACC","0.0435","0.0968","0"
"2023","4427773","Peter Leblanc","WR","Louisiana","Sun Belt","0.0432","0.0882","0"
"2023","4690144","BJ Alexander","WR","Florida Atlantic","American Athletic","0.0431","0.0714","0"
"2023","4690923","Ben Sinnott","TE","Kansas State","Big 12","0.0429","0.082","0.013"
"2023","4430482","Joshua Simon","TE","South Carolina","SEC","0.0429","0.0602","0.0175"
"2023","4251136","Spencer Curtis","WR","Nevada","Mountain West","0.0429","0.0811","0"
"2023","5154339","Mario Anderson","RB","South Carolina","SEC","0.0429","0","0.1053"
"2023","4569510","John Jackson III","WR","Nevada","Mountain West","0.0429","0.0811","0"
"2023","4567244","Jadon Jackson","WR","Kansas State","Big 12","0.0429","0.0984","0"
"2023","4875127","Lanorris Sellers","QB","South Carolina","SEC","0.0429","0.0482","0.0351"
"2023","4684281","Jairus Mack","WR","Charlotte","American Athletic","0.0427","0.125","0"
"2023","4568443","J'Wan Evans","RB","Jacksonville State","Conference USA","0.0427","0","0.0652"
"2023","4684525","Eli Sanders","RB","Iowa State","Big 12","0.0424","0","0.0877"
"2023","4431074","Jevyon Ducker","RB","Memphis","American Athletic","0.0423","0.0095","0.0755"
"2023","4361492","Amad Anderson Jr.","WR","Temple","American Athletic","0.0423","0.0667","0"
"2023","4431196","Jake Briningstool","TE","Clemson","ACC","0.0422","0.0787","0"
"2023","5081202","Jack Griese","RB","Virginia","ACC","0.0421","0","0.087"
"2023","4605951","C.J. Daniels","WR","Liberty","Conference USA","0.042","0.1304","0"
"2023","4875867","Isiah Paige","WR","Old Dominion","Sun Belt","0.042","0.0962","0"
"2023","4608803","Mason Fakahua","TE","BYU","Big 12","0.042","0.0794","0"
"2023","4888706","Parker Kingston","WR","BYU","Big 12","0.042","0.0476","0.0364"
"2023","4685470","Le'Veon Moss","RB","Texas A&M","SEC","0.0417","0","0.1071"
"2023","4879812","Jalen Johnson","WR","Northern Illinois","Mid-American","0.0417","0.0882","0"
"2023","4875767","Brock Lampe","FB","Northern Illinois","Mid-American","0.0417","0.0294","0.0541"
"2023","4579566","Christion Carter","TE","Northern Illinois","Mid-American","0.0417","0.0882","0"
"2023","5160110","Jahdae Walker","WR","Texas A&M","SEC","0.0417","0.0682","0"
